report_id,report_name,topic,json_path,file_path,pages,text_length
Cash_assistance_and_social_benefits_in_Ukraine_Jul,Cash_assistance_and_social_benefits_in_Ukraine_Jul.pdf,Country_Capacity_Strengthening,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Cash_assistance_and_social_benefits_in_Ukraine_Jul.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_Capacity_Strengthening/Cash_assistance_and_social_benefits_in_Ukraine_Jul.pdf,2,4864
Unlocking_the_Potential_of_Digital_Payments_for_So,Unlocking_the_Potential_of_Digital_Payments_for_So.pdf,Country_Capacity_Strengthening,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Unlocking_the_Potential_of_Digital_Payments_for_So.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_Capacity_Strengthening/Unlocking_the_Potential_of_Digital_Payments_for_So.pdf,26,43120
Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20,Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.pdf,Country_Capacity_Strengthening,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_Capacity_Strengthening/Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.pdf,96,297321
Maximizing_Digital_Payments_for_Social_Protection_,Maximizing_Digital_Payments_for_Social_Protection_.pdf,Country_Capacity_Strengthening,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Maximizing_Digital_Payments_for_Social_Protection_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_Capacity_Strengthening/Maximizing_Digital_Payments_for_Social_Protection_.pdf,62,143798
End_of_Project_Report_HS3_Strengthening_public_hea,End_of_Project_Report_HS3_Strengthening_public_hea.pdf,Country_Capacity_Strengthening,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/End_of_Project_Report_HS3_Strengthening_public_hea.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_Capacity_Strengthening/End_of_Project_Report_HS3_Strengthening_public_hea.pdf,8,14550
WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J,WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.pdf,Country_Capacity_Strengthening,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_Capacity_Strengthening/WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.pdf,1,2300
Does_Climate_Insurance_Work_Evidence_from_WFP_Supp,Does_Climate_Insurance_Work_Evidence_from_WFP_Supp.pdf,The_R4_Rural_Resilience_Initiative,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Does_Climate_Insurance_Work_Evidence_from_WFP_Supp.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/The_R4_Rural_Resilience_Initiative/Does_Climate_Insurance_Work_Evidence_from_WFP_Supp.pdf,2,7142
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,R4_Rural_Resilience_Initiative_Quarterly_Report_3_.pdf,The_R4_Rural_Resilience_Initiative,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/R4_Rural_Resilience_Initiative_Quarterly_Report_3_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/The_R4_Rural_Resilience_Initiative/R4_Rural_Resilience_Initiative_Quarterly_Report_3_.pdf,40,90983
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,Climate_Risk_Insurance_A_key_tool_to_achieve_resil.pdf,The_R4_Rural_Resilience_Initiative,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Climate_Risk_Insurance_A_key_tool_to_achieve_resil.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/The_R4_Rural_Resilience_Initiative/Climate_Risk_Insurance_A_key_tool_to_achieve_resil.pdf,4,12004
Ethiopia_Final_Evaluation_of_the_Rural_Resilience_,Ethiopia_Final_Evaluation_of_the_Rural_Resilience_.pdf,The_R4_Rural_Resilience_Initiative,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Ethiopia_Final_Evaluation_of_the_Rural_Resilience_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/The_R4_Rural_Resilience_Initiative/Ethiopia_Final_Evaluation_of_the_Rural_Resilience_.pdf,32,77090
2023_Climate_Risk_Insurance_A_key_tool_for_buildin,2023_Climate_Risk_Insurance_A_key_tool_for_buildin.pdf,The_R4_Rural_Resilience_Initiative,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2023_Climate_Risk_Insurance_A_key_tool_for_buildin.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/The_R4_Rural_Resilience_Initiative/2023_Climate_Risk_Insurance_A_key_tool_for_buildin.pdf,4,13726
2021_Technical_Report_on_Zambia_s_Farmer_Input_Sup,2021_Technical_Report_on_Zambia_s_Farmer_Input_Sup.pdf,The_R4_Rural_Resilience_Initiative,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2021_Technical_Report_on_Zambia_s_Farmer_Input_Sup.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/The_R4_Rural_Resilience_Initiative/2021_Technical_Report_on_Zambia_s_Farmer_Input_Sup.pdf,8,14612
2023_R4_Rural_Resilience_Initiative_Factsheet,2023_R4_Rural_Resilience_Initiative_Factsheet.pdf,The_R4_Rural_Resilience_Initiative,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2023_R4_Rural_Resilience_Initiative_Factsheet.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/The_R4_Rural_Resilience_Initiative/2023_R4_Rural_Resilience_Initiative_Factsheet.pdf,4,9493
2021_Agricultural_Insurance_Digital_Payments_Chall,2021_Agricultural_Insurance_Digital_Payments_Chall.pdf,The_R4_Rural_Resilience_Initiative,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2021_Agricultural_Insurance_Digital_Payments_Chall.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/The_R4_Rural_Resilience_Initiative/2021_Agricultural_Insurance_Digital_Payments_Chall.pdf,8,20649
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_.pdf,The_R4_Rural_Resilience_Initiative,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/The_R4_Rural_Resilience_Initiative/2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_.pdf,3,6933
Zimbabwe_R4_Rural_Resilience_Initiative_in_Masving,Zimbabwe_R4_Rural_Resilience_Initiative_in_Masving.pdf,The_R4_Rural_Resilience_Initiative,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Zimbabwe_R4_Rural_Resilience_Initiative_in_Masving.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/The_R4_Rural_Resilience_Initiative/Zimbabwe_R4_Rural_Resilience_Initiative_in_Masving.pdf,119,364134
WFP_Cambodia_Market_Update_November_2022,WFP_Cambodia_Market_Update_November_2022.pdf,Local_market_developments,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Cambodia_Market_Update_November_2022.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Local_market_developments/WFP_Cambodia_Market_Update_November_2022.pdf,18,33236
WFP_Pacific_Fiji_2023_Market_Price_Monitoring_Bull,WFP_Pacific_Fiji_2023_Market_Price_Monitoring_Bull.pdf,Local_market_developments,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Pacific_Fiji_2023_Market_Price_Monitoring_Bull.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Local_market_developments/WFP_Pacific_Fiji_2023_Market_Price_Monitoring_Bull.pdf,12,17528
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,WFP_Cambodia_Market_Seasonal_Monitoring_Update_202.pdf,Local_market_developments,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Cambodia_Market_Seasonal_Monitoring_Update_202.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Local_market_developments/WFP_Cambodia_Market_Seasonal_Monitoring_Update_202.pdf,18,33880
2022_Economic_Impact_Assessment_of_World_Food_Prog,2022_Economic_Impact_Assessment_of_World_Food_Prog.pdf,Local_market_developments,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2022_Economic_Impact_Assessment_of_World_Food_Prog.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Local_market_developments/2022_Economic_Impact_Assessment_of_World_Food_Prog.pdf,35,73642
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,April_2022_Ukraine_Conflict_Addressing_Acute_Needs.pdf,Local_market_developments,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/April_2022_Ukraine_Conflict_Addressing_Acute_Needs.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Local_market_developments/April_2022_Ukraine_Conflict_Addressing_Acute_Needs.pdf,5,16872
Guatemala_Local_and_Regional_Food_Procurement_Poli,Guatemala_Local_and_Regional_Food_Procurement_Poli.pdf,Local_market_developments,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Guatemala_Local_and_Regional_Food_Procurement_Poli.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Local_market_developments/Guatemala_Local_and_Regional_Food_Procurement_Poli.pdf,4,7736
Integrated_resilience_approach_in_Madagascar,Integrated_resilience_approach_in_Madagascar.pdf,Local_market_developments,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Integrated_resilience_approach_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Local_market_developments/Integrated_resilience_approach_in_Madagascar.pdf,2,5187
2023_WFP_Engineering_two_pager,2023_WFP_Engineering_two_pager.pdf,Local_market_developments,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2023_WFP_Engineering_two_pager.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Local_market_developments/2023_WFP_Engineering_two_pager.pdf,2,968
WFP_Cambodia_Market_Update_December_2022,WFP_Cambodia_Market_Update_December_2022.pdf,Local_market_developments,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Cambodia_Market_Update_December_2022.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Local_market_developments/WFP_Cambodia_Market_Update_December_2022.pdf,18,34614
2019_Retail_engagement_in_Lebanon,2019_Retail_engagement_in_Lebanon.pdf,Local_market_developments,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2019_Retail_engagement_in_Lebanon.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Local_market_developments/2019_Retail_engagement_in_Lebanon.pdf,0,0
2025_Anticipatory_Action_Learning_and_validation_R,2025_Anticipatory_Action_Learning_and_validation_R.pdf,Academia_and_think_tanks,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2025_Anticipatory_Action_Learning_and_validation_R.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Academia_and_think_tanks/2025_Anticipatory_Action_Learning_and_validation_R.pdf,8,14647
WFP_Organigram_September_2025,WFP_Organigram_September_2025.pdf,Governance_and_leadership,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Organigram_September_2025.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Governance_and_leadership/WFP_Organigram_September_2025.pdf,1,815
WFP_IASC_PSEAH_Championship,WFP_IASC_PSEAH_Championship.pdf,Governance_and_leadership,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_IASC_PSEAH_Championship.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Governance_and_leadership/WFP_IASC_PSEAH_Championship.pdf,10,17713
Chief_Financial_Officer_a_i_Wendy_Bigham,Chief_Financial_Officer_a_i_Wendy_Bigham.pdf,Governance_and_leadership,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Chief_Financial_Officer_a_i_Wendy_Bigham.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Governance_and_leadership/Chief_Financial_Officer_a_i_Wendy_Bigham.pdf,1,0
Biography_Assistant_Executive_Director_for_Workpla,Biography_Assistant_Executive_Director_for_Workpla.pdf,Governance_and_leadership,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Biography_Assistant_Executive_Director_for_Workpla.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Governance_and_leadership/Biography_Assistant_Executive_Director_for_Workpla.pdf,1,1332
Evaluation_of_WFP_s_Enterprise_Risk_Management_Pol,Evaluation_of_WFP_s_Enterprise_Risk_Management_Pol.pdf,Governance_and_leadership,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_WFP_s_Enterprise_Risk_Management_Pol.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Governance_and_leadership/Evaluation_of_WFP_s_Enterprise_Risk_Management_Pol.pdf,93,289933
Audited_Annual_Accounts,Audited_Annual_Accounts.pdf,Governance_and_leadership,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Audited_Annual_Accounts.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Governance_and_leadership/Audited_Annual_Accounts.pdf,223,521502
Biography_Chief_Financial_Officer_Robert_van_der_Z,Biography_Chief_Financial_Officer_Robert_van_der_Z.pdf,Governance_and_leadership,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Biography_Chief_Financial_Officer_Robert_van_der_Z.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Governance_and_leadership/Biography_Chief_Financial_Officer_Robert_van_der_Z.pdf,1,1260
Summary_of_evaluation_evidence_Prioritization,Summary_of_evaluation_evidence_Prioritization.pdf,Governance_and_leadership,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Summary_of_evaluation_evidence_Prioritization.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Governance_and_leadership/Summary_of_evaluation_evidence_Prioritization.pdf,4,11300
WFP_Annual_Report_on_Flexible_Funding_2024,WFP_Annual_Report_on_Flexible_Funding_2024.pdf,Governance_and_leadership,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Annual_Report_on_Flexible_Funding_2024.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Governance_and_leadership/WFP_Annual_Report_on_Flexible_Funding_2024.pdf,44,64638
WFP_s_Updated_School_Meals_Policy_November_2024,WFP_s_Updated_School_Meals_Policy_November_2024.pdf,Governance_and_leadership,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_s_Updated_School_Meals_Policy_November_2024.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Governance_and_leadership/WFP_s_Updated_School_Meals_Policy_November_2024.pdf,32,60162
WFP_Lebanon_2022_in_Review,WFP_Lebanon_2022_in_Review.pdf,In_kind_food_distribution,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Lebanon_2022_in_Review.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/In_kind_food_distribution/WFP_Lebanon_2022_in_Review.pdf,2,4405
WFP_India_Recommended_Actions_for_Food_Distributio,WFP_India_Recommended_Actions_for_Food_Distributio.pdf,In_kind_food_distribution,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_India_Recommended_Actions_for_Food_Distributio.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/In_kind_food_distribution/WFP_India_Recommended_Actions_for_Food_Distributio.pdf,2,3893
2023_Kyrgyz_Republic_Strategic_Outcome_1_Enhanced_,2023_Kyrgyz_Republic_Strategic_Outcome_1_Enhanced_.pdf,In_kind_food_distribution,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2023_Kyrgyz_Republic_Strategic_Outcome_1_Enhanced_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/In_kind_food_distribution/2023_Kyrgyz_Republic_Strategic_Outcome_1_Enhanced_.pdf,4,10760
Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar,Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.pdf,In_kind_food_distribution,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/In_kind_food_distribution/Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.pdf,3,7904
WFP_Lebanon_Programme_Factsheets_September_2025,WFP_Lebanon_Programme_Factsheets_September_2025.pdf,In_kind_food_distribution,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Lebanon_Programme_Factsheets_September_2025.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/In_kind_food_distribution/WFP_Lebanon_Programme_Factsheets_September_2025.pdf,10,47952
Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20,Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.pdf,In_kind_food_distribution,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/In_kind_food_distribution/Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.pdf,96,297321
Emergency_Preparedness_and_Response_in_Madagascar,Emergency_Preparedness_and_Response_in_Madagascar.pdf,In_kind_food_distribution,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Emergency_Preparedness_and_Response_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/In_kind_food_distribution/Emergency_Preparedness_and_Response_in_Madagascar.pdf,3,7955
Investing_in_Ukraine_s_economy_and_food_systems_fa,Investing_in_Ukraine_s_economy_and_food_systems_fa.pdf,In_kind_food_distribution,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Investing_in_Ukraine_s_economy_and_food_systems_fa.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/In_kind_food_distribution/Investing_in_Ukraine_s_economy_and_food_systems_fa.pdf,2,4564
Senegal_Evaluation_of_Green_Climate_Fund_Project_2,Senegal_Evaluation_of_Green_Climate_Fund_Project_2.pdf,Climate_change_adaptation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Senegal_Evaluation_of_Green_Climate_Fund_Project_2.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Climate_change_adaptation/Senegal_Evaluation_of_Green_Climate_Fund_Project_2.pdf,80,258277
Egypt_Smallholders_climate_portfolio_2021_2025_Eva,Egypt_Smallholders_climate_portfolio_2021_2025_Eva.pdf,Climate_change_adaptation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Egypt_Smallholders_climate_portfolio_2021_2025_Eva.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Climate_change_adaptation/Egypt_Smallholders_climate_portfolio_2021_2025_Eva.pdf,37,89081
Integrated_resilience_approach_in_Madagascar,Integrated_resilience_approach_in_Madagascar.pdf,Climate_change_adaptation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Integrated_resilience_approach_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Climate_change_adaptation/Integrated_resilience_approach_in_Madagascar.pdf,2,5187
Macro_level_Disaster_Risk_Financing_for_vulnerable,Macro_level_Disaster_Risk_Financing_for_vulnerable.pdf,Climate_change_adaptation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Macro_level_Disaster_Risk_Financing_for_vulnerable.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Climate_change_adaptation/Macro_level_Disaster_Risk_Financing_for_vulnerable.pdf,3,12877
Seasonal_Monitoring_in_Cambodia,Seasonal_Monitoring_in_Cambodia.pdf,Climate_change_adaptation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Seasonal_Monitoring_in_Cambodia.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Climate_change_adaptation/Seasonal_Monitoring_in_Cambodia.pdf,8,6360
Sudan_Emergency_Wheat_Production_Project_Final_eva,Sudan_Emergency_Wheat_Production_Project_Final_eva.pdf,Climate_change_adaptation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Sudan_Emergency_Wheat_Production_Project_Final_eva.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Climate_change_adaptation/Sudan_Emergency_Wheat_Production_Project_Final_eva.pdf,38,93760
2025_Gender_Protection_and_Inclusion_in_Anticipato,2025_Gender_Protection_and_Inclusion_in_Anticipato.pdf,Climate_change_adaptation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2025_Gender_Protection_and_Inclusion_in_Anticipato.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Climate_change_adaptation/2025_Gender_Protection_and_Inclusion_in_Anticipato.pdf,57,154601
Payouts_from_WFP_supported_Disaster_Risk_Financing,Payouts_from_WFP_supported_Disaster_Risk_Financing.pdf,Climate_change_adaptation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Payouts_from_WFP_supported_Disaster_Risk_Financing.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Climate_change_adaptation/Payouts_from_WFP_supported_Disaster_Risk_Financing.pdf,4,10685
Lesotho_Improving_adaptive_capacity_of_vulnerable_,Lesotho_Improving_adaptive_capacity_of_vulnerable_.pdf,Climate_change_adaptation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Lesotho_Improving_adaptive_capacity_of_vulnerable_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Climate_change_adaptation/Lesotho_Improving_adaptive_capacity_of_vulnerable_.pdf,69,147697
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.pdf,Climate_change_adaptation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Climate_change_adaptation/Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.pdf,2,4289
