report_id,topic_rank,topic,similarity
2024_Procurement_Infographics,5,Food_Assistance_for_Assets,0.393
2024_Procurement_Infographics,6,Humanitarian_Support_and_Services,0.3664
2024_Procurement_Infographics,7,Emergency_relief,0.3568
2024_Procurement_Infographics,8,Emergency_Preparedness_and_Response,0.3567
2024_Procurement_Infographics,9,Climate_risk_management_insurance_and_financing,0.3555
2024_Procurement_Infographics,10,Food_safety_and_quality,0.3513
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,1,The_R4_Rural_Resilience_Initiative,0.7833
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,2,Nutrition,0.5972
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,3,Food_security_analysis,0.5316
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,4,Energy_for_food_security,0.5026
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,5,Resilience_building,0.4933
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,6,Food_systems,0.4834
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,7,Food_safety_and_quality,0.4653
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,8,Climate_services,0.4599
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,9,Specialized_nutritious_food,0.4516
2024_The_Impacts_of_WFP_s_Integrated_Climate_Risk_,10,Food_Assistance_for_Assets,0.4404
2024_The_global_food_and_economic_crisis_impact_on,1,Food_security_analysis,0.6407
2024_The_global_food_and_economic_crisis_impact_on,2,Energy_for_food_security,0.6093
2024_The_global_food_and_economic_crisis_impact_on,3,Food_safety_and_quality,0.5685
2024_The_global_food_and_economic_crisis_impact_on,4,Food_systems,0.54
2024_The_global_food_and_economic_crisis_impact_on,5,Seasonal_and_agricultural_monitoring,0.5373
2024_The_global_food_and_economic_crisis_impact_on,6,Food_Security_Cluster,0.5262
2024_The_global_food_and_economic_crisis_impact_on,7,Food_Assistance_for_Assets,0.5095
2024_The_global_food_and_economic_crisis_impact_on,8,Food_Assistance,0.5009
2024_The_global_food_and_economic_crisis_impact_on,9,Nutrition,0.4828
2024_The_global_food_and_economic_crisis_impact_on,10,In_kind_food_distribution,0.4755
2024_Typhoon_Season_WFP_Philippines_Response_Repor,1,Food_security_analysis,0.7003
2024_Typhoon_Season_WFP_Philippines_Response_Repor,2,Humanitarian_Support_and_Services,0.6342
2024_Typhoon_Season_WFP_Philippines_Response_Repor,3,Emergency_Preparedness_and_Response,0.6035
2024_Typhoon_Season_WFP_Philippines_Response_Repor,4,Emergency_relief,0.561
2024_Typhoon_Season_WFP_Philippines_Response_Repor,5,Cash_transfers,0.5474
2024_Typhoon_Season_WFP_Philippines_Response_Repor,6,Food_safety_and_quality,0.5305
2024_Typhoon_Season_WFP_Philippines_Response_Repor,7,UN_Humanitarian_Air_Service,0.5296
2024_Typhoon_Season_WFP_Philippines_Response_Repor,8,Emergencies,0.5213
2024_Typhoon_Season_WFP_Philippines_Response_Repor,9,Energy_for_food_security,0.5197
2024_Typhoon_Season_WFP_Philippines_Response_Repor,10,Information_Technology_and_Telecommunications_in_Emergencies,0.5141
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,1,Food_Assistance_for_Assets,0.5218
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,2,Smallholder_agricultural_market_support,0.4554
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,3,The_R4_Rural_Resilience_Initiative,0.4462
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,4,Food_systems,0.4136
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,5,Seasonal_and_agricultural_monitoring,0.4126
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,6,Food_safety_and_quality,0.4099
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,7,Sustainable_livelihoods_and_ecosystems,0.3888
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,8,Food_security_analysis,0.3804
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,9,Analyses_and_assessments,0.363
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,10,Emergencies,0.3607
2025_Anticipatory_Action_Learning_and_validation_R,1,Humanitarian_Support_and_Services,0.5372
2025_Anticipatory_Action_Learning_and_validation_R,2,Resilience_building,0.5301
2025_Anticipatory_Action_Learning_and_validation_R,3,Anticipatory_Action,0.5017
2025_Anticipatory_Action_Learning_and_validation_R,4,Social_Protection_and_Safety_Nets,0.4973
2025_Anticipatory_Action_Learning_and_validation_R,5,Emergency_Preparedness_and_Response,0.4921
2025_Anticipatory_Action_Learning_and_validation_R,6,Emergencies,0.4884
2025_Anticipatory_Action_Learning_and_validation_R,7,The_R4_Rural_Resilience_Initiative,0.4761
2025_Anticipatory_Action_Learning_and_validation_R,8,Partnerships,0.4761
2025_Anticipatory_Action_Learning_and_validation_R,9,Emergency_relief,0.4691
2025_Anticipatory_Action_Learning_and_validation_R,10,Analyses_and_assessments,0.4391
2025_Climate_Services_Accelerator_Programme,1,Climate_services,0.6262
2025_Climate_Services_Accelerator_Programme,2,Climate_action,0.4999
2025_Climate_Services_Accelerator_Programme,3,Humanitarian_Support_and_Services,0.477
2025_Climate_Services_Accelerator_Programme,4,Gender_equality,0.4702
2025_Climate_Services_Accelerator_Programme,5,Climate_risk_management_insurance_and_financing,0.4675
2025_Climate_Services_Accelerator_Programme,6,Climate_change_adaptation,0.4591
2025_Climate_Services_Accelerator_Programme,7,Emergency_Preparedness_and_Response,0.4386
2025_Climate_Services_Accelerator_Programme,8,Sustainable_development_goals,0.4254
2025_Climate_Services_Accelerator_Programme,9,Programme_design,0.4196
2025_Climate_Services_Accelerator_Programme,10,Partnerships,0.3985
2025_Gender_Protection_and_Inclusion_in_Anticipato,1,Resilience_building,0.7444
2025_Gender_Protection_and_Inclusion_in_Anticipato,2,Anticipatory_Action,0.6607
2025_Gender_Protection_and_Inclusion_in_Anticipato,3,The_R4_Rural_Resilience_Initiative,0.6198
2025_Gender_Protection_and_Inclusion_in_Anticipato,4,Food_safety_and_quality,0.5957
2025_Gender_Protection_and_Inclusion_in_Anticipato,5,Food_security_analysis,0.5785
2025_Gender_Protection_and_Inclusion_in_Anticipato,6,Resilience_programming,0.5767
2025_Gender_Protection_and_Inclusion_in_Anticipato,7,Climate_action,0.5679
2025_Gender_Protection_and_Inclusion_in_Anticipato,8,Sustainable_livelihoods_and_ecosystems,0.5636
2025_Gender_Protection_and_Inclusion_in_Anticipato,9,Social_Protection_and_Safety_Nets,0.5581
2025_Gender_Protection_and_Inclusion_in_Anticipato,10,Climate_change_adaptation,0.557
2025_Midyear_Update_Say_No_to_5S_Project_School_Fe,1,School_meals,0.4829
2025_Midyear_Update_Say_No_to_5S_Project_School_Fe,2,Food_security_analysis,0.468
2025_Midyear_Update_Say_No_to_5S_Project_School_Fe,3,Sustainable_development_goals,0.4492
2025_Midyear_Update_Say_No_to_5S_Project_School_Fe,4,Food_safety_and_quality,0.4459
2025_Midyear_Update_Say_No_to_5S_Project_School_Fe,5,Food_fortification,0.4416
2025_Midyear_Update_Say_No_to_5S_Project_School_Fe,6,Seasonal_and_agricultural_monitoring,0.438
2025_Midyear_Update_Say_No_to_5S_Project_School_Fe,7,Food_Assistance,0.4307
2025_Midyear_Update_Say_No_to_5S_Project_School_Fe,8,In_kind_food_distribution,0.4253
2025_Midyear_Update_Say_No_to_5S_Project_School_Fe,9,Monitoring,0.4179
2025_Midyear_Update_Say_No_to_5S_Project_School_Fe,10,Programme_design,0.4131
2025_People_s_experience_of_Anticipatory_Action,1,Food_Assistance,0.6113
2025_People_s_experience_of_Anticipatory_Action,2,Cash_transfers,0.5915
2025_People_s_experience_of_Anticipatory_Action,3,Food_Assistance_for_Assets,0.549
2025_People_s_experience_of_Anticipatory_Action,4,Anticipatory_Action,0.5128
2025_People_s_experience_of_Anticipatory_Action,5,Smallholder_agricultural_market_support,0.5117
2025_People_s_experience_of_Anticipatory_Action,6,Climate_action,0.4997
2025_People_s_experience_of_Anticipatory_Action,7,Analyses_and_assessments,0.4947
2025_People_s_experience_of_Anticipatory_Action,8,Partnerships,0.4856
2025_People_s_experience_of_Anticipatory_Action,9,Food_security_analysis,0.4779
2025_People_s_experience_of_Anticipatory_Action,10,School_meals,0.4704
2025_Saving_lives_time_and_money_Evidence_from_ant,1,Food_security_analysis,0.6645
2025_Saving_lives_time_and_money_Evidence_from_ant,2,Energy_for_food_security,0.6404
2025_Saving_lives_time_and_money_Evidence_from_ant,3,Anticipatory_Action,0.6023
2025_Saving_lives_time_and_money_Evidence_from_ant,4,Food_safety_and_quality,0.566
2025_Saving_lives_time_and_money_Evidence_from_ant,5,Food_Security_Cluster,0.5401
2025_Saving_lives_time_and_money_Evidence_from_ant,6,Food_fortification,0.5252
2025_Saving_lives_time_and_money_Evidence_from_ant,7,Humanitarian_Support_and_Services,0.5209
2025_Saving_lives_time_and_money_Evidence_from_ant,8,Food_Assistance,0.5204
2025_Saving_lives_time_and_money_Evidence_from_ant,9,Food_Assistance_for_Assets,0.481
2025_Saving_lives_time_and_money_Evidence_from_ant,10,Emergency_Preparedness_and_Response,0.4795
A_lifeline_at_risk_food_assistance_at_a_breaking_p,1,Food_security_analysis,0.6836
A_lifeline_at_risk_food_assistance_at_a_breaking_p,2,Local_market_developments,0.6364
A_lifeline_at_risk_food_assistance_at_a_breaking_p,3,Resilience_building,0.6345
A_lifeline_at_risk_food_assistance_at_a_breaking_p,4,The_R4_Rural_Resilience_Initiative,0.6256
A_lifeline_at_risk_food_assistance_at_a_breaking_p,5,Humanitarian_Support_and_Services,0.6166
A_lifeline_at_risk_food_assistance_at_a_breaking_p,6,Food_Assistance,0.6118
A_lifeline_at_risk_food_assistance_at_a_breaking_p,7,Resilience_programming,0.5775
A_lifeline_at_risk_food_assistance_at_a_breaking_p,8,Nutrition,0.5619
A_lifeline_at_risk_food_assistance_at_a_breaking_p,9,Funding_and_donors,0.5586
A_lifeline_at_risk_food_assistance_at_a_breaking_p,10,Food_Assistance_for_Assets,0.5482
A_quick_glance_at_the_costed_implementation_plan_f,1,South_South_cooperation,0.5529
A_quick_glance_at_the_costed_implementation_plan_f,2,Partnerships,0.5161
A_quick_glance_at_the_costed_implementation_plan_f,3,Country_strategic_planning,0.507
A_quick_glance_at_the_costed_implementation_plan_f,4,Funding_and_donors,0.4317
A_quick_glance_at_the_costed_implementation_plan_f,5,Food_Assistance_for_Assets,0.426
A_quick_glance_at_the_costed_implementation_plan_f,6,Procurement,0.4157
A_quick_glance_at_the_costed_implementation_plan_f,7,Local_market_developments,0.3905
A_quick_glance_at_the_costed_implementation_plan_f,8,Country_Capacity_Strengthening,0.3883
A_quick_glance_at_the_costed_implementation_plan_f,9,Sustainable_development_goals,0.3854
A_quick_glance_at_the_costed_implementation_plan_f,10,Smallholder_agricultural_market_support,0.3698
A_world_of_WFP_FITTEST_2019,1,Country_strategic_planning,0.2382
A_world_of_WFP_FITTEST_2019,2,South_South_cooperation,0.2103
A_world_of_WFP_FITTEST_2019,3,UN_agencies_and_international_institutions,0.183
A_world_of_WFP_FITTEST_2019,4,Country_Capacity_Strengthening,0.1439
A_world_of_WFP_FITTEST_2019,5,HIV_and_tuberculosis,0.1368
A_world_of_WFP_FITTEST_2019,6,Sustainable_development_goals,0.1309
A_world_of_WFP_FITTEST_2019,7,UN_Humanitarian_Air_Service,0.1251
A_world_of_WFP_FITTEST_2019,8,Governance_and_leadership,0.1232
A_world_of_WFP_FITTEST_2019,9,Humanitarian_Support_and_Services,0.1038
A_world_of_WFP_FITTEST_2019,10,Emergency_Preparedness_and_Response,0.1002
After_Action_Review_Leveraging_4Ps_Programme_for_E,1,Food_Assistance_for_Assets,0.5929
After_Action_Review_Leveraging_4Ps_Programme_for_E,2,Cash_transfers,0.5832
After_Action_Review_Leveraging_4Ps_Programme_for_E,3,Humanitarian_Support_and_Services,0.5684
After_Action_Review_Leveraging_4Ps_Programme_for_E,4,Emergency_Preparedness_and_Response,0.5644
After_Action_Review_Leveraging_4Ps_Programme_for_E,5,Emergency_relief,0.5566
After_Action_Review_Leveraging_4Ps_Programme_for_E,6,Food_Assistance,0.5458
After_Action_Review_Leveraging_4Ps_Programme_for_E,7,The_R4_Rural_Resilience_Initiative,0.5396
After_Action_Review_Leveraging_4Ps_Programme_for_E,8,Sustainable_livelihoods_and_ecosystems,0.5311
After_Action_Review_Leveraging_4Ps_Programme_for_E,9,Resilience_building,0.4905
After_Action_Review_Leveraging_4Ps_Programme_for_E,10,Emergencies,0.4825
Annual_Country_Reports_Cameroon,1,Emergencies,0.595
Annual_Country_Reports_Cameroon,2,The_R4_Rural_Resilience_Initiative,0.59
Annual_Country_Reports_Cameroon,3,Sustainable_livelihoods_and_ecosystems,0.5556
Annual_Country_Reports_Cameroon,4,Nutrition,0.5225
Annual_Country_Reports_Cameroon,5,Information_Technology_and_Telecommunications_in_Emergencies,0.5068
Annual_Country_Reports_Cameroon,6,Emergency_Preparedness_and_Response,0.4972
Annual_Country_Reports_Cameroon,7,Emergency_relief,0.4954
Annual_Country_Reports_Cameroon,8,Food_Security_Cluster,0.4844
Annual_Country_Reports_Cameroon,9,Food_security_analysis,0.4771
Annual_Country_Reports_Cameroon,10,Food_safety_and_quality,0.4749
Annual_Evaluation_Report_2024,1,Emergency_Preparedness_and_Response,0.732
Annual_Evaluation_Report_2024,2,Country_Capacity_Strengthening,0.6304
Annual_Evaluation_Report_2024,3,Food_security_analysis,0.6257
Annual_Evaluation_Report_2024,4,School_meals,0.6129
Annual_Evaluation_Report_2024,5,Food_safety_and_quality,0.5777
Annual_Evaluation_Report_2024,6,UN_Humanitarian_Air_Service,0.5685
Annual_Evaluation_Report_2024,7,Environmental_and_social_sustainability,0.5569
Annual_Evaluation_Report_2024,8,Humanitarian_Support_and_Services,0.5536
Annual_Evaluation_Report_2024,9,Food_Assistance_for_Assets,0.5532
Annual_Evaluation_Report_2024,10,Food_Assistance,0.5458
Annual_Performance_Report,1,Food_Security_Cluster,0.6671
Annual_Performance_Report,2,Nutrition,0.6368
Annual_Performance_Report,3,Emergency_Preparedness_and_Response,0.6225
Annual_Performance_Report,4,Information_Technology_and_Telecommunications_in_Emergencies,0.6221
Annual_Performance_Report,5,Sustainable_development_goals,0.6124
Annual_Performance_Report,6,Environmental_and_social_sustainability,0.6086
Annual_Performance_Report,7,School_meals,0.6071
Annual_Performance_Report,8,Funding_and_donors,0.6037
Annual_Performance_Report,9,Food_security_analysis,0.6023
Annual_Performance_Report,10,Food_Assistance_for_Assets,0.602
Annual_Report_2021_WFP_Centre_of_Excellence_agains,1,Centre_of_Excellence,0.6689
Annual_Report_2021_WFP_Centre_of_Excellence_agains,2,Partnerships,0.6525
Annual_Report_2021_WFP_Centre_of_Excellence_agains,3,Funding_and_donors,0.6191
Annual_Report_2021_WFP_Centre_of_Excellence_agains,4,Nutrition,0.5654
Annual_Report_2021_WFP_Centre_of_Excellence_agains,5,South_South_cooperation,0.5548
Annual_Report_2021_WFP_Centre_of_Excellence_agains,6,Food_security_analysis,0.5529
Annual_Report_2021_WFP_Centre_of_Excellence_agains,7,School_meals,0.5413
Annual_Report_2021_WFP_Centre_of_Excellence_agains,8,Humanitarian_Support_and_Services,0.5218
Annual_Report_2021_WFP_Centre_of_Excellence_agains,9,Food_systems,0.5214
Annual_Report_2021_WFP_Centre_of_Excellence_agains,10,Food_Assistance,0.5212
Annual_Report_2022_WFP_Centre_of_Excellence_agains,1,South_South_cooperation,0.6306
Annual_Report_2022_WFP_Centre_of_Excellence_agains,2,Centre_of_Excellence,0.6286
Annual_Report_2022_WFP_Centre_of_Excellence_agains,3,School_meals,0.6137
Annual_Report_2022_WFP_Centre_of_Excellence_agains,4,Food_security_analysis,0.6043
Annual_Report_2022_WFP_Centre_of_Excellence_agains,5,Partnerships,0.5986
Annual_Report_2022_WFP_Centre_of_Excellence_agains,6,Nutrition,0.588
Annual_Report_2022_WFP_Centre_of_Excellence_agains,7,Country_strategic_planning,0.5876
Annual_Report_2022_WFP_Centre_of_Excellence_agains,8,Sustainable_development_goals,0.5705
Annual_Report_2022_WFP_Centre_of_Excellence_agains,9,Humanitarian_Support_and_Services,0.5622
Annual_Report_2022_WFP_Centre_of_Excellence_agains,10,Smallholder_agricultural_market_support,0.5353
Annual_Report_2023_Centre_of_Excellence_Against_Hu,1,Sustainable_development_goals,0.5981
Annual_Report_2023_Centre_of_Excellence_Against_Hu,2,Centre_of_Excellence,0.5937
Annual_Report_2023_Centre_of_Excellence_Against_Hu,3,School_meals,0.5925
Annual_Report_2023_Centre_of_Excellence_Against_Hu,4,Food_security_analysis,0.592
Annual_Report_2023_Centre_of_Excellence_Against_Hu,5,Partnerships,0.5747
Annual_Report_2023_Centre_of_Excellence_Against_Hu,6,Smallholder_agricultural_market_support,0.5703
Annual_Report_2023_Centre_of_Excellence_Against_Hu,7,Nutrition,0.5623
Annual_Report_2023_Centre_of_Excellence_Against_Hu,8,Energy_for_food_security,0.5496
Annual_Report_2023_Centre_of_Excellence_Against_Hu,9,Food_systems,0.5286
Annual_Report_2023_Centre_of_Excellence_Against_Hu,10,Supply_chain,0.5245
Annual_Report_2024_WFP_Centre_of_Excellence_agains,1,Food_systems,0.7775
Annual_Report_2024_WFP_Centre_of_Excellence_agains,2,School_meals,0.5922
Annual_Report_2024_WFP_Centre_of_Excellence_agains,3,Smallholder_agricultural_market_support,0.5673
Annual_Report_2024_WFP_Centre_of_Excellence_agains,4,Partnerships,0.5563
Annual_Report_2024_WFP_Centre_of_Excellence_agains,5,Centre_of_Excellence,0.5562
Annual_Report_2024_WFP_Centre_of_Excellence_agains,6,Specialized_nutritious_food,0.5173
Annual_Report_2024_WFP_Centre_of_Excellence_agains,7,Nutrition,0.5035
Annual_Report_2024_WFP_Centre_of_Excellence_agains,8,Food_security_analysis,0.5011
Annual_Report_2024_WFP_Centre_of_Excellence_agains,9,UN_agencies_and_international_institutions,0.4965
Annual_Report_2024_WFP_Centre_of_Excellence_agains,10,Food_Assistance,0.4788
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,1,Partnerships,0.7977
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,2,Resilience_programming,0.707
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,3,Resilience_building,0.6941
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,4,School_meals,0.6849
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,5,The_R4_Rural_Resilience_Initiative,0.6755
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,6,Food_Assistance_for_Assets,0.6124
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,7,Procurement,0.6025
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,8,Food_security_analysis,0.5533
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,9,Gender_equality,0.5399
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,10,Sustainable_livelihoods_and_ecosystems,0.5279
Annual_country_reports_-_Algeria_-_2020_DZ02,1,Food_Assistance,0.5992
Annual_country_reports_-_Algeria_-_2020_DZ02,2,Food_Assistance_for_Assets,0.5332
Annual_country_reports_-_Algeria_-_2020_DZ02,3,Food_security_analysis,0.5156
Annual_country_reports_-_Algeria_-_2020_DZ02,4,Humanitarian_Support_and_Services,0.5005
Annual_country_reports_-_Algeria_-_2020_DZ02,5,Funding_and_donors,0.4838
Annual_country_reports_-_Algeria_-_2020_DZ02,6,Food_Security_Cluster,0.4429
Annual_country_reports_-_Algeria_-_2020_DZ02,7,Energy_for_food_security,0.4412
Annual_country_reports_-_Algeria_-_2020_DZ02,8,Food_fortification,0.4328
Annual_country_reports_-_Algeria_-_2020_DZ02,9,The_R4_Rural_Resilience_Initiative,0.4265
Annual_country_reports_-_Algeria_-_2020_DZ02,10,In_kind_food_distribution,0.4203
Annual_country_reports_-_Algeria_-_2023_DZ02,1,Food_Assistance,0.5803
Annual_country_reports_-_Algeria_-_2023_DZ02,2,School_meals,0.5635
